domain_name,domain_accession,query_name,query_accession,sequence_evalue,sequence_score,sequence_bias,best_domain_evalue,best_domain_score,best_domain_bis,domain_number_exp,domain_number_reg,domain_number_clu,domain_number_ov,domain_number_env,domain_number_dom,domain_number_rep,domain_number_inc,genome_id
3300011789.a:Ga0122292_100009_111,NA,Cyt_bd_oxida_I,PF01654.22,6.8e-167,567.9,26.3,7.6e-167,567.7,26.3,1,1,0,0,1,1,1,1,3300011789_2
3300007222.a:Ga0104061_101572_17,NA,Cyt_bd_oxida_I,PF01654.22,6.8e-167,567.9,28.8,7.7e-167,567.7,28.8,1,1,0,0,1,1,1,1,3300007222_10
3300007641.a:Ga0105527_100237_17,NA,Cyt_bd_oxida_I,PF01654.22,6.8e-167,567.9,28.8,7.7e-167,567.7,28.8,1,1,0,0,1,1,1,1,3300007641_4
3300008101.a:Ga0114024_100053_135,NA,Cyt_bd_oxida_I,PF01654.22,6.8e-167,567.9,28.8,7.7e-167,567.7,28.8,1,1,0,0,1,1,1,1,3300008101_5
3300008103.a:Ga0114180_101408_16,NA,Cyt_bd_oxida_I,PF01654.22,6.8e-167,567.9,28.8,7.7e-167,567.7,28.8,1,1,0,0,1,1,1,1,3300008103_8
3300025678.a:Ga0208695_1000008_90,NA,Cyt_bd_oxida_I,PF01654.22,6.9e-167,567.9,29.4,7.9e-167,567.7,29.4,1,1,0,0,1,1,1,1,3300025678_15
3300021057.a:Ga0196981_1000002_49,NA,Cyt_bd_oxida_I,PF01654.22,7e-167,567.8,21.1,7.9e-167,567.7,21.1,1,1,0,0,1,1,1,1,3300021057_7
3300021066.a:Ga0196980_1000211_8,NA,Cyt_bd_oxida_I,PF01654.22,7e-167,567.8,21.1,7.9e-167,567.7,21.1,1,1,0,0,1,1,1,1,3300021066_4
3300011133.a:Ga0122860_100023_115,NA,Cyt_bd_oxida_I,PF01654.22,7e-167,567.8,25.8,7.9e-167,567.7,25.8,1,1,0,0,1,1,1,1,3300011133_2
3300011804.a:Ga0121057_100026_118,NA,Cyt_bd_oxida_I,PF01654.22,7e-167,567.8,25.8,7.9e-167,567.7,25.8,1,1,0,0,1,1,1,1,3300011804_4
3300013644.a:Ga0121117_10053_23,NA,Cyt_bd_oxida_I,PF01654.22,7e-167,567.8,25.8,7.9e-167,567.7,25.8,1,1,0,0,1,1,1,1,3300013644_1
3300027739.a:Ga0209575_10000427_16,NA,Cyt_bd_oxida_I,PF01654.22,7e-167,567.8,26.7,8e-167,567.7,26.7,1,1,0,0,1,1,1,1,3300027739_10
3300011765.a:Ga0122205_100012_216,NA,Cyt_bd_oxida_I,PF01654.22,7.1e-167,567.8,25.9,8e-167,567.7,25.9,1,1,0,0,1,1,1,1,3300011765_3
3300011548.a:Ga0120970_100020_84,NA,Cyt_bd_oxida_I,PF01654.22,7.1e-167,567.8,21,8.1e-167,567.6,21,1,1,0,0,1,1,1,1,3300011548_1
3300023225.a:Ga0222426_100186_5,NA,Cyt_bd_oxida_I,PF01654.22,7.2e-167,567.8,20,8.2e-167,567.6,20,1,1,0,0,1,1,1,1,3300023225_8
3300024042.a:Ga0222428_100068_185,NA,Cyt_bd_oxida_I,PF01654.22,7.2e-167,567.8,20,8.2e-167,567.6,20,1,1,0,0,1,1,1,1,3300024042_9
3300024309.a:Ga0222427_100148_44,NA,Cyt_bd_oxida_I,PF01654.22,7.2e-167,567.8,20,8.2e-167,567.6,20,1,1,0,0,1,1,1,1,3300024309_11
3300027896.a:Ga0209777_10002849_15,NA,Cyt_bd_oxida_I,PF01654.22,7.2e-167,567.8,21.1,8.2e-167,567.6,21.1,1,1,0,0,1,1,1,1,3300027896_24
3300006195.a:Ga0075366_10004030_6,NA,Cyt_bd_oxida_I,PF01654.22,7.3e-167,567.8,21.3,8.3e-167,567.6,21.3,1,1,0,0,1,1,1,1,3300006195_16
3300011674.a:Ga0120786_100003_380,NA,Cyt_bd_oxida_I,PF01654.22,7.3e-167,567.8,21.3,8.3e-167,567.6,21.3,1,1,0,0,1,1,1,1,3300011674_1
3300027706.a:Ga0209581_1000194_18,NA,Cyt_bd_oxida_I,PF01654.22,7.4e-167,567.8,22.8,8.4e-167,567.6,22.8,1,1,0,0,1,1,1,1,3300027706_13
3300027965.a:Ga0209062_1002029_18,NA,Cyt_bd_oxida_I,PF01654.22,7.4e-167,567.8,22.8,8.4e-167,567.6,22.8,1,1,0,0,1,1,1,1,3300027965_24
3300014664.a:Ga0120793_100006_346,NA,Cyt_bd_oxida_I,PF01654.22,7.4e-167,567.8,21,8.4e-167,567.6,21,1,1,0,0,1,1,1,1,3300014664_2
3300011787.a:Ga0122172_101122_3,NA,Cyt_bd_oxida_I,PF01654.22,7.5e-167,567.7,23.5,8.4e-167,567.6,23.5,1,1,0,0,1,1,1,1,3300011787_5
3300011796.a:Ga0121154_100022_77,NA,Cyt_bd_oxida_I,PF01654.22,7.5e-167,567.7,23.5,8.4e-167,567.6,23.5,1,1,0,0,1,1,1,1,3300011796_1
3300011853.a:Ga0120824_100119_12,NA,Cyt_bd_oxida_I,PF01654.22,7.5e-167,567.7,23.5,8.4e-167,567.6,23.5,1,1,0,0,1,1,1,1,3300011853_1
3300011942.a:Ga0120918_100022_82,NA,Cyt_bd_oxida_I,PF01654.22,7.5e-167,567.7,23.5,8.4e-167,567.6,23.5,1,1,0,0,1,1,1,1,3300011942_1
3300024961.a:Ga0208883_100093_1,NA,Cyt_bd_oxida_I,PF01654.22,7.5e-167,567.7,18.6,8.5e-167,567.6,18.6,1,1,0,0,1,1,1,1,3300024961_3
3300025286.a:Ga0208315_1000157_31,NA,Cyt_bd_oxida_I,PF01654.22,7.5e-167,567.7,26.1,8.6e-167,567.5,26.1,1,1,0,0,1,1,1,1,3300025286_5
3300006502.a:Ga0100528_100405_17,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300006502_6
3300006525.a:Ga0101027_100217_15,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300006525_6
3300007109.a:Ga0102633_100027_108,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300007109_5
3300007360.a:Ga0104766_1000246_59,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300007360_7
3300007921.a:Ga0111562_100168_17,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300007921_4
3300008268.a:Ga0111491_1000252_46,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300008268_8
3300008360.a:Ga0114875_1000340_27,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300008360_7
3300008520.a:Ga0111044_101329_7,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300008520_6
3300008547.a:Ga0111055_100373_17,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300008547_5
3300008672.a:Ga0111519_101215_7,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300008672_8
3300008676.a:Ga0111520_100106_22,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300008676_3
3300008744.a:Ga0114025_1003618_5,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300008744_7
3300029054.a:Ga0169633_100644_13,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300029054_11
3300029240.a:Ga0168677_107162_3,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300029240_28
3300029329.a:Ga0242807_100115_46,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300029329_10
3300029434.a:Ga0243855_1000225_67,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300029434_16
3300029589.a:Ga0245106_100293_39,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300029589_11
3300029720.a:Ga0245229_1000147_74,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300029720_18
3300029760.a:Ga0242787_101921_8,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300029760_10
3300029783.a:Ga0243236_1000128_17,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,29,8.7e-167,567.5,29,1,1,0,0,1,1,1,1,3300029783_8
3300023096.a:Ga0247732_10001069_2,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,19.8,8.8e-167,567.5,19.8,1,1,0,0,1,1,1,1,3300023096_6
3300025226.a:Ga0209674_100002_958,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,19.8,8.8e-167,567.5,19.8,1,1,0,0,1,1,1,1,3300025226_8
3300025230.a:Ga0209563_100008_958,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,19.8,8.8e-167,567.5,19.8,1,1,0,0,1,1,1,1,3300025230_7
3300025231.a:Ga0207427_100002_275,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,19.8,8.8e-167,567.5,19.8,1,1,0,0,1,1,1,1,3300025231_10
3300025253.a:Ga0209677_100004_958,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,19.8,8.8e-167,567.5,19.8,1,1,0,0,1,1,1,1,3300025253_8
3300025728.a:Ga0207655_1000157_100,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,19.8,8.8e-167,567.5,19.8,1,1,0,0,1,1,1,1,3300025728_14
3300014646.a:Ga0121381_100003_195,NA,Cyt_bd_oxida_I,PF01654.22,7.7e-167,567.7,22.1,8.9e-167,567.5,22.1,1,1,0,0,1,1,1,1,3300014646_2
3300011138.a:Ga0122827_10043_49,NA,Cyt_bd_oxida_I,PF01654.22,7.8e-167,567.7,19.5,8.9e-167,567.5,19.5,1,1,0,0,1,1,1,1,3300011138_1
3300025254.a:Ga0209148_1000060_202,NA,Cyt_bd_oxida_I,PF01654.22,7.9e-167,567.7,27.9,8.9e-167,567.5,27.9,1,1,0,0,1,1,1,1,3300025254_5
3300025272.a:Ga0209455_1000055_202,NA,Cyt_bd_oxida_I,PF01654.22,7.9e-167,567.7,27.9,8.9e-167,567.5,27.9,1,1,0,0,1,1,1,1,3300025272_2
3300025273.a:Ga0209673_1000520_49,NA,Cyt_bd_oxida_I,PF01654.22,7.9e-167,567.7,27.9,8.9e-167,567.5,27.9,1,1,0,0,1,1,1,1,3300025273_6
3300027628.a:Ga0209463_1000048_16,NA,Cyt_bd_oxida_I,PF01654.22,7.9e-167,567.7,27.9,8.9e-167,567.5,27.9,1,1,0,0,1,1,1,1,3300027628_4
3300011641.a:Ga0121558_100014_183,NA,Cyt_bd_oxida_I,PF01654.22,7.9e-167,567.7,23.3,9e-167,567.5,23.3,1,1,0,0,1,1,1,1,3300011641_4
3300011776.a:Ga0122190_100001_1432,NA,Cyt_bd_oxida_I,PF01654.22,8e-167,567.6,26,9.1e-167,567.5,26,1,1,0,0,1,1,1,1,3300011776_2
3300021365.a:Ga0206123_10000002_420,NA,Cyt_bd_oxida_I,PF01654.22,8e-167,567.6,25.7,9.2e-167,567.5,25.7,1,1,0,0,1,1,1,1,3300021365_16
3300027851.a:Ga0209066_10006579_10,NA,Cyt_bd_oxida_I,PF01654.22,8e-167,567.6,26.2,9.2e-167,567.4,26.2,1,1,0,0,1,1,1,1,3300027851_52
3300010295.a:Ga0126334_10000038_7,NA,Cyt_bd_oxida_I,PF01654.22,8.1e-167,567.6,31.8,9.1e-167,567.5,31.8,1,1,0,0,1,1,1,1,3300010295_4
3300014950.a:Ga0169861_100020_11,NA,Cyt_bd_oxida_I,PF01654.22,8.1e-167,567.6,19.7,9.2e-167,567.4,19.7,1,1,0,0,1,1,1,1,3300014950_5
3300011775.a:Ga0121115_100030_43,NA,Cyt_bd_oxida_I,PF01654.22,8.2e-167,567.6,17.1,9.3e-167,567.4,17.1,1,1,0,0,1,1,1,1,3300011775_3
3300025254.a:Ga0209148_1000002_689,NA,Cyt_bd_oxida_I,PF01654.22,8.2e-167,567.6,28.2,9.6e-167,567.4,28.2,1,1,0,0,1,1,1,1,3300025254_15
3300011751.a:Ga0120816_100016_142,NA,Cyt_bd_oxida_I,PF01654.22,8.2e-167,567.6,23,9.3e-167,567.4,23,1,1,0,0,1,1,1,1,3300011751_3
3300012253.a:Ga0122111_100045_50,NA,Cyt_bd_oxida_I,PF01654.22,8.2e-167,567.6,23,9.3e-167,567.4,23,1,1,0,0,1,1,1,1,3300012253_1
3300010280.a:Ga0129308_1000113_97,NA,Cyt_bd_oxida_I,PF01654.22,8.2e-167,567.6,19.3,9.3e-167,567.4,19.3,1,1,0,0,1,1,1,1,3300010280_6
3300005512.a:Ga0074648_1005480_1,NA,Cyt_bd_oxida_I,PF01654.22,8.2e-167,567.6,34.3,9.3e-167,567.4,34.3,1,1,0,0,1,1,1,1,3300005512_6
3300025393.a:Ga0208041_1000271_10,NA,Cyt_bd_oxida_I,PF01654.22,8.2e-167,567.6,27.5,9.4e-167,567.4,27.5,1,1,0,0,1,1,1,1,3300025393_2
3300025408.a:Ga0208462_1000104_83,NA,Cyt_bd_oxida_I,PF01654.22,8.2e-167,567.6,27.5,9.4e-167,567.4,27.5,1,1,0,0,1,1,1,1,3300025408_2
3300029756.a:Ga0242840_102031_4,NA,Cyt_bd_oxida_I,PF01654.22,8.2e-167,567.6,29.2,9.3e-167,567.4,29.2,1,1,0,0,1,1,1,1,3300029756_10
3300012816.a:Ga0160495_100031_77,NA,Cyt_bd_oxida_I,PF01654.22,8.3e-167,567.6,24.5,9.5e-167,567.4,24.5,1,1,0,0,1,1,1,1,3300012816_2
3300019861.a:Ga0206388_1094510_207,NA,Cyt_bd_oxida_I,PF01654.22,8.3e-167,567.6,19.8,9.7e-167,567.4,19.8,1,1,0,0,1,1,1,1,3300019861_17
3300025240.a:Ga0208203_1000357_18,NA,Cyt_bd_oxida_I,PF01654.22,8.4e-167,567.6,21.7,9.5e-167,567.4,21.7,1,1,0,0,1,1,1,1,3300025240_6
3300025138.a:Ga0209634_1003017_3,NA,Cyt_bd_oxida_I,PF01654.22,8.4e-167,567.6,23.7,9.6e-167,567.4,23.7,1,1,0,0,1,1,1,1,3300025138_24
3300011609.a:Ga0121430_10004_381,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,23.9,9.6e-167,567.4,23.9,1,1,0,0,1,1,1,1,3300011609_2
3300011013.a:Ga0114934_10001271_14,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,23.1,9.6e-167,567.4,23.1,1,1,0,0,1,1,1,1,3300011013_31
3300025231.a:Ga0207427_100273_26,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,28.5,9.7e-167,567.4,28.5,1,1,0,0,1,1,1,1,3300025231_14
3300025233.a:Ga0209437_100005_539,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,28.5,9.7e-167,567.4,28.5,1,1,0,0,1,1,1,1,3300025233_15
3300025261.a:Ga0209233_1000011_376,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,28.5,9.7e-167,567.4,28.5,1,1,0,0,1,1,1,1,3300025261_19
3300006523.a:Ga0101039_100015_20,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,29.1,9.7e-167,567.4,29.1,1,1,0,0,1,1,1,1,3300006523_4
3300007184.a:Ga0103258_106065_2,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,29.1,9.7e-167,567.4,29.1,1,1,0,0,1,1,1,1,3300007184_7
3300007288.a:Ga0104346_100150_41,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,29.1,9.7e-167,567.4,29.1,1,1,0,0,1,1,1,1,3300007288_3
3300007298.a:Ga0104838_101391_4,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,29.1,9.7e-167,567.4,29.1,1,1,0,0,1,1,1,1,3300007298_4
3300008058.a:Ga0114167_100321_41,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,29.1,9.7e-167,567.4,29.1,1,1,0,0,1,1,1,1,3300008058_6
3300008260.a:Ga0114292_103101_4,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,29.1,9.7e-167,567.4,29.1,1,1,0,0,1,1,1,1,3300008260_15
3300014824.a:Ga0134492_1000702_4,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,29.1,9.7e-167,567.4,29.1,1,1,0,0,1,1,1,1,3300014824_10
3300029036.a:Ga0169607_1000518_7,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,29.1,9.7e-167,567.4,29.1,1,1,0,0,1,1,1,1,3300029036_6
3300029337.a:Ga0243320_1000236_35,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,29.1,9.7e-167,567.4,29.1,1,1,0,0,1,1,1,1,3300029337_7
3300029468.a:Ga0244207_100390_5,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,29.1,9.7e-167,567.4,29.1,1,1,0,0,1,1,1,1,3300029468_6
3300029563.a:Ga0245114_100614_18,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,29.1,9.7e-167,567.4,29.1,1,1,0,0,1,1,1,1,3300029563_11
3300029613.a:Ga0245150_105854_2,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,29.1,9.7e-167,567.4,29.1,1,1,0,0,1,1,1,1,3300029613_12
3300029723.a:Ga0245231_100430_8,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,29.1,9.7e-167,567.4,29.1,1,1,0,0,1,1,1,1,3300029723_5
3300029768.a:Ga0245196_100811_2,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,29.1,9.7e-167,567.4,29.1,1,1,0,0,1,1,1,1,3300029768_10
3300026907.a:Ga0209699_100029_131,NA,Cyt_bd_oxida_I,PF01654.22,8.5e-167,567.6,26.8,9.7e-167,567.4,26.8,1,1,0,0,1,1,1,1,3300026907_2
3300007717.a:Ga0105662_100797_2,NA,Cyt_bd_oxida_I,PF01654.22,8.6e-167,567.5,26.2,9.8e-167,567.4,26.2,1,1,0,0,1,1,1,1,3300007717_2
3300011215.a:Ga0122868_100005_469,NA,Cyt_bd_oxida_I,PF01654.22,8.6e-167,567.5,30.9,9.9e-167,567.3,30.9,1,1,0,0,1,1,1,1,3300011215_5
3300011736.a:Ga0121597_101305_4,NA,Cyt_bd_oxida_I,PF01654.22,8.6e-167,567.5,30.9,9.9e-167,567.3,30.9,1,1,0,0,1,1,1,1,3300011736_2
3300014702.a:Ga0121493_100141_11,NA,Cyt_bd_oxida_I,PF01654.22,8.6e-167,567.5,30.9,9.9e-167,567.3,30.9,1,1,0,0,1,1,1,1,3300014702_3
3300008599.a:Ga0111091_100128_31,NA,Cyt_bd_oxida_I,PF01654.22,8.7e-167,567.5,25.8,9.9e-167,567.3,25.8,1,1,0,0,1,1,1,1,3300008599_1
3300027810.a:Ga0209302_10003048_6,NA,Cyt_bd_oxida_I,PF01654.22,8.8e-167,567.5,22.4,1.1e-166,567.2,22.4,1.1,1,0,0,1,1,1,1,3300027810_7
3300007296.a:Ga0104830_101570_14,NA,Cyt_bd_oxida_I,PF01654.22,8.8e-167,567.5,29.2,1e-166,567.3,29.2,1,1,0,0,1,1,1,1,3300007296_11
3300007305.a:Ga0104872_100153_57,NA,Cyt_bd_oxida_I,PF01654.22,8.8e-167,567.5,29.2,1e-166,567.3,29.2,1,1,0,0,1,1,1,1,3300007305_7
3300008551.a:Ga0111058_100176_49,NA,Cyt_bd_oxida_I,PF01654.22,8.8e-167,567.5,29.2,1e-166,567.3,29.2,1,1,0,0,1,1,1,1,3300008551_6
3300008599.a:Ga0111091_101480_4,NA,Cyt_bd_oxida_I,PF01654.22,8.8e-167,567.5,29.2,1e-166,567.3,29.2,1,1,0,0,1,1,1,1,3300008599_4
3300014513.a:Ga0169742_10226_24,NA,Cyt_bd_oxida_I,PF01654.22,8.8e-167,567.5,21.8,1e-166,567.3,21.8,1,1,0,0,1,1,1,1,3300014513_2
3300028975.a:Ga0169659_10297_8,NA,Cyt_bd_oxida_I,PF01654.22,8.8e-167,567.5,21.8,1e-166,567.3,21.8,1,1,0,0,1,1,1,1,3300028975_2
3300029102.a:Ga0169175_103261_2,NA,Cyt_bd_oxida_I,PF01654.22,9e-167,567.5,29.2,1e-166,567.3,29.2,1,1,0,0,1,1,1,1,3300029102_6
3300011942.a:Ga0120918_100003_215,NA,Cyt_bd_oxida_I,PF01654.22,9.1e-167,567.5,18.9,1e-166,567.3,18.9,1,1,0,0,1,1,1,1,3300011942_2
3300027851.a:Ga0209066_10012377_6,NA,Cyt_bd_oxida_I,PF01654.22,9.1e-167,567.5,27.6,1e-166,567.3,27.6,1,1,0,0,1,1,1,1,3300027851_43
3300013814.a:Ga0121409_10009_24,NA,Cyt_bd_oxida_I,PF01654.22,9.1e-167,567.5,23.7,1e-166,567.3,23.7,1,1,0,0,1,1,1,1,3300013814_1
3300003155.a:Ga0052270_10432913_41,NA,Cyt_bd_oxida_I,PF01654.22,9.1e-167,567.5,14.1,1e-166,567.3,14.1,1,1,0,0,1,1,1,1,3300003155_10
3300029594.a:Ga0245142_100017_248,NA,Cyt_bd_oxida_I,PF01654.22,9.1e-167,567.5,14.1,1e-166,567.3,14.1,1,1,0,0,1,1,1,1,3300029594_17
3300029715.a:Ga0245215_1000337_41,NA,Cyt_bd_oxida_I,PF01654.22,9.1e-167,567.5,14.1,1e-166,567.3,14.1,1,1,0,0,1,1,1,1,3300029715_31
3300029782.a:Ga0245253_100456_25,NA,Cyt_bd_oxida_I,PF01654.22,9.1e-167,567.5,14.1,1e-166,567.3,14.1,1,1,0,0,1,1,1,1,3300029782_31
3300029846.a:Ga0245279_100253_41,NA,Cyt_bd_oxida_I,PF01654.22,9.1e-167,567.5,14.1,1e-166,567.3,14.1,1,1,0,0,1,1,1,1,3300029846_16
3300029906.a:Ga0247342_1002227_9,NA,Cyt_bd_oxida_I,PF01654.22,9.1e-167,567.5,14.1,1e-166,567.3,14.1,1,1,0,0,1,1,1,1,3300029906_14
3300014529.a:Ga0169876_100070_128,NA,Cyt_bd_oxida_I,PF01654.22,9.1e-167,567.5,21.7,1.1e-166,567.3,21.7,1,1,0,0,1,1,1,1,3300014529_2
3300012080.a:Ga0153921_1000033_65,NA,Cyt_bd_oxida_I,PF01654.22,9.2e-167,567.4,19.7,1e-166,567.3,19.7,1,1,0,0,1,1,1,1,3300012080_5
3300011674.a:Ga0120786_100193_10,NA,Cyt_bd_oxida_I,PF01654.22,9.2e-167,567.4,19.7,1.1e-166,567.2,19.7,1,1,0,0,1,1,1,1,3300011674_2
3300009787.a:Ga0116226_10045319_2,NA,Cyt_bd_oxida_I,PF01654.22,9.3e-167,567.4,26.1,1.1e-166,567.3,26.1,1,1,0,0,1,1,1,1,3300009787_41
3300007356.a:Ga0104763_100304_11,NA,Cyt_bd_oxida_I,PF01654.22,9.3e-167,567.4,29.3,1.1e-166,567.3,29.3,1,1,0,0,1,1,1,1,3300007356_11
3300008513.a:Ga0111022_100167_47,NA,Cyt_bd_oxida_I,PF01654.22,9.3e-167,567.4,29.3,1.1e-166,567.3,29.3,1,1,0,0,1,1,1,1,3300008513_5
3300008722.a:Ga0113880_1001567_4,NA,Cyt_bd_oxida_I,PF01654.22,9.3e-167,567.4,29.3,1.1e-166,567.3,29.3,1,1,0,0,1,1,1,1,3300008722_6
3300029363.a:Ga0243878_100012_195,NA,Cyt_bd_oxida_I,PF01654.22,9.3e-167,567.4,29.3,1.1e-166,567.3,29.3,1,1,0,0,1,1,1,1,3300029363_6
3300029858.a:Ga0245300_100345_7,NA,Cyt_bd_oxida_I,PF01654.22,9.3e-167,567.4,29.3,1.1e-166,567.3,29.3,1,1,0,0,1,1,1,1,3300029858_6
3300027863.a:Ga0207433_10022552_8,NA,Cyt_bd_oxida_I,PF01654.22,9.5e-167,567.4,22.2,1.2e-166,567.1,22.2,1,1,0,0,1,1,1,1,3300027863_153
3300027653.a:Ga0209487_1007122_7,NA,Cyt_bd_oxida_I,PF01654.22,9.5e-167,567.4,22,1.1e-166,567.2,22,1,1,0,0,1,1,1,1,3300027653_52
3300014946.a:Ga0169857_102089_4,NA,Cyt_bd_oxida_I,PF01654.22,9.7e-167,567.4,21.9,1.1e-166,567.2,21.9,1,1,0,0,1,1,1,1,3300014946_13
3300029472.a:Ga0244197_101382_12,NA,Cyt_bd_oxida_I,PF01654.22,9.7e-167,567.4,23.6,1.1e-166,567.2,23.6,1,1,0,0,1,1,1,1,3300029472_5
3300029327.a:Ga0243509_100009_89,NA,Cyt_bd_oxida_I,PF01654.22,9.7e-167,567.4,23.2,1.1e-166,567.2,23.2,1,1,0,0,1,1,1,1,3300029327_6
3300014087.a:Ga0122761_100002_143,NA,Cyt_bd_oxida_I,PF01654.22,9.8e-167,567.4,27.8,1.1e-166,567.2,27.8,1,1,0,0,1,1,1,1,3300014087_1
3300029623.a:Ga0245138_1001230_18,NA,Cyt_bd_oxida_I,PF01654.22,9.8e-167,567.4,20.6,1.1e-166,567.2,20.6,1,1,0,0,1,1,1,1,3300029623_39
3300011751.a:Ga0120816_100024_36,NA,Cyt_bd_oxida_I,PF01654.22,9.8e-167,567.4,22.2,1.1e-166,567.2,22.2,1,1,0,0,1,1,1,1,3300011751_3
3300012253.a:Ga0122111_100150_11,NA,Cyt_bd_oxida_I,PF01654.22,9.8e-167,567.4,22.2,1.1e-166,567.2,22.2,1,1,0,0,1,1,1,1,3300012253_1
3300028580.a:Ga0268357_100003_285,NA,Cyt_bd_oxida_I,PF01654.22,9.8e-167,567.4,21.9,1.1e-166,567.2,21.9,1,1,0,0,1,1,1,1,3300028580_9
3300028582.a:Ga0268360_1000153_101,NA,Cyt_bd_oxida_I,PF01654.22,9.8e-167,567.4,21.9,1.1e-166,567.2,21.9,1,1,0,0,1,1,1,1,3300028582_10
3300022861.a:Ga0224528_1000789_17,NA,Cyt_bd_oxida_I,PF01654.22,9.9e-167,567.3,29,1.1e-166,567.2,29,1,1,0,0,1,1,1,1,3300022861_3
3300022877.a:Ga0224527_1000223_4,NA,Cyt_bd_oxida_I,PF01654.22,9.9e-167,567.3,29,1.1e-166,567.2,29,1,1,0,0,1,1,1,1,3300022877_3
3300023247.a:Ga0224529_1000374_18,NA,Cyt_bd_oxida_I,PF01654.22,9.9e-167,567.3,29,1.1e-166,567.2,29,1,1,0,0,1,1,1,1,3300023247_3
