domain_name,domain_accession,query_name,query_accession,sequence_evalue,sequence_score,sequence_bias,best_domain_evalue,best_domain_score,best_domain_bis,domain_number_exp,domain_number_reg,domain_number_clu,domain_number_ov,domain_number_env,domain_number_dom,domain_number_rep,domain_number_inc,genome_id
3300014890.a:Ga0134329_10030_33,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300014890_1
3300014893.a:Ga0169843_10601_3,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300014893_1
3300028962.a:Ga0169759_10053_68,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300028962_3
3300028972.a:Ga0169595_10708_2,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300028972_2
3300028973.a:Ga0169620_10037_2,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300028973_1
3300028989.a:Ga0169619_12127_2,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300028989_2
3300029084.a:Ga0169222_10127_33,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300029084_2
3300029184.a:Ga0169197_101698_4,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300029184_5
3300029417.a:Ga0243409_106172_3,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300029417_5
3300029551.a:Ga0245011_101675_3,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300029551_4
3300029619.a:Ga0245131_1000705_7,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300029619_5
3300029650.a:Ga0245264_100201_2,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300029650_3
3300029711.a:Ga0245193_100738_10,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300029711_7
3300029873.a:Ga0245321_100085_131,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300029873_9
3300029885.a:Ga0245329_100697_32,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300029885_4
3300029934.a:Ga0169760_104662_3,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,11.6,7.1e-72,254.1,11.6,1,1,0,0,1,1,1,1,3300029934_3
3300026518.a:Ga0256829_1000015_15,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,12.3,7e-72,254.1,12.3,1,1,0,0,1,1,1,1,3300026518_11
3300011955.a:Ga0120933_100012_283,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,10.7,7.2e-72,254.1,10.7,1,1,0,0,1,1,1,1,3300011955_2
2065487014.a:FGTFG_contig02890_10,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,7.9,7.2e-72,254.1,7.9,1,1,0,0,1,1,1,1,2065487014_2
3300025932.a:Ga0207690_10000073_14,NA,Nitrate_red_gam,PF02665.19,6.3e-72,254.2,12.7,7.1e-72,254.1,12.7,1,1,0,0,1,1,1,1,3300025932_7
3300013932.a:Ga0122026_100095_18,NA,Nitrate_red_gam,PF02665.19,6.7e-72,254.2,9.2,7.6e-72,254,9.2,1,1,0,0,1,1,1,1,3300013932_2
3300011652.a:Ga0121031_100003_539,NA,Nitrate_red_gam,PF02665.19,7.4e-72,254,11.7,8.4e-72,253.8,11.7,1,1,0,0,1,1,1,1,3300011652_2
3300011712.a:Ga0122185_100005_255,NA,Nitrate_red_gam,PF02665.19,7.4e-72,254,11.7,8.4e-72,253.8,11.7,1,1,0,0,1,1,1,1,3300011712_1
3300012817.a:Ga0160487_100051_19,NA,Nitrate_red_gam,PF02665.19,7.4e-72,254,11.7,8.4e-72,253.8,11.7,1,1,0,0,1,1,1,1,3300012817_5
3300012836.a:Ga0160505_100037_19,NA,Nitrate_red_gam,PF02665.19,7.4e-72,254,11.7,8.4e-72,253.8,11.7,1,1,0,0,1,1,1,1,3300012836_5
3300014739.a:Ga0169799_10005_41,NA,Nitrate_red_gam,PF02665.19,7.4e-72,254,11.7,8.4e-72,253.8,11.7,1,1,0,0,1,1,1,1,3300014739_1
3300011746.a:Ga0122282_100015_138,NA,Nitrate_red_gam,PF02665.19,7.5e-72,254,13.3,8.6e-72,253.8,13.3,1,1,0,0,1,1,1,1,3300011746_1
3300025082.a:Ga0208156_1000016_121,NA,Nitrate_red_gam,PF02665.19,7.5e-72,254,13.1,8.7e-72,253.8,13.1,1,1,0,0,1,1,1,1,3300025082_8
3300025114.a:Ga0208433_1000012_117,NA,Nitrate_red_gam,PF02665.19,7.5e-72,254,13.1,8.7e-72,253.8,13.1,1,1,0,0,1,1,1,1,3300025114_7
3300025287.a:Ga0207903_1000070_35,NA,Nitrate_red_gam,PF02665.19,7.5e-72,254,13.1,8.7e-72,253.8,13.1,1,1,0,0,1,1,1,1,3300025287_6
3300027790.a:Ga0209273_10000024_10,NA,Nitrate_red_gam,PF02665.19,7.5e-72,254,13.1,8.7e-72,253.8,13.1,1,1,0,0,1,1,1,1,3300027790_36
3300027820.a:Ga0209578_10001470_11,NA,Nitrate_red_gam,PF02665.19,7.5e-72,254,13.1,8.7e-72,253.8,13.1,1,1,0,0,1,1,1,1,3300027820_16
3300007654.a:Ga0105017_100508_17,NA,Nitrate_red_gam,PF02665.19,7.6e-72,254,14.7,8.5e-72,253.8,14.7,1,1,0,0,1,1,1,1,3300007654_15
3300000362.a:SL_1KL_011_SEDDRAFT_10005681_6,NA,Nitrate_red_gam,PF02665.19,7.6e-72,254,14.7,8.6e-72,253.8,14.7,1,1,0,0,1,1,1,1,3300000362_11
3300012153.a:Ga0153980_1000098_45,NA,Nitrate_red_gam,PF02665.19,7.6e-72,254,9.1,8.7e-72,253.8,9.1,1,1,0,0,1,1,1,1,3300012153_5
3300012106.a:Ga0136575_104582_3,NA,Nitrate_red_gam,PF02665.19,7.7e-72,254,11.5,8.7e-72,253.8,11.5,1,1,0,0,1,1,1,1,3300012106_8
3300025853.a:Ga0208645_1000002_900,NA,Nitrate_red_gam,PF02665.19,7.9e-72,253.9,12.2,8.8e-72,253.8,12.2,1,1,0,0,1,1,1,1,3300025853_5
3300007724.a:Ga0105680_101554_8,NA,Nitrate_red_gam,PF02665.19,8.1e-72,253.9,11,9.1e-72,253.7,11,1,1,0,0,1,1,1,1,3300007724_25
3300007783.a:Ga0105777_100119_8,NA,Nitrate_red_gam,PF02665.19,8.1e-72,253.9,11,9.1e-72,253.7,11,1,1,0,0,1,1,1,1,3300007783_16
3300008328.a:Ga0115314_1000028_53,NA,Nitrate_red_gam,PF02665.19,8.1e-72,253.9,11,9.1e-72,253.7,11,1,1,0,0,1,1,1,1,3300008328_14
3300008732.a:Ga0113984_100009_4,NA,Nitrate_red_gam,PF02665.19,8.1e-72,253.9,11,9.1e-72,253.7,11,1,1,0,0,1,1,1,1,3300008732_11
3300005253.a:Ga0073583_1230546_90,NA,Nitrate_red_gam,PF02665.19,8.1e-72,253.9,16.3,9.1e-72,253.7,16.3,1,1,0,0,1,1,1,1,3300005253_7
3300012999.a:Ga0157363_1000114_47,NA,Nitrate_red_gam,PF02665.19,8.2e-72,253.9,9.2,9.3e-72,253.7,9.2,1,1,0,0,1,1,1,1,3300012999_19
2119805007.a:BSDYNP_contig00109__length_18183___numreads_373_13,NA,Nitrate_red_gam,PF02665.19,8.2e-72,253.9,13,9.4e-72,253.7,13,1,1,0,0,1,1,1,1,2119805007_4
3300003109.a:Ga0051163_100005_1492,NA,Nitrate_red_gam,PF02665.19,8.3e-72,253.8,11.1,9.4e-72,253.7,11.1,1,1,0,0,1,1,1,1,3300003109_1
3300029576.a:Ga0245100_100010_23,NA,Nitrate_red_gam,PF02665.19,8.3e-72,253.8,11.1,9.4e-72,253.7,11.1,1,1,0,0,1,1,1,1,3300029576_4
3300000977.a:BBAY70_10000590_3,NA,Nitrate_red_gam,PF02665.19,8.4e-72,253.8,10.2,9.4e-72,253.7,10.2,1,1,0,0,1,1,1,1,3300000977_9
3300001264.a:BBAY68_10000027_3,NA,Nitrate_red_gam,PF02665.19,8.4e-72,253.8,10.2,9.4e-72,253.7,10.2,1,1,0,0,1,1,1,1,3300001264_5
3300002009.a:MPI2_100011_266,NA,Nitrate_red_gam,PF02665.19,8.4e-72,253.8,10.4,9.6e-72,253.6,10.4,1,1,0,0,1,1,1,1,3300002009_3
3300002247.a:Run485KS_100004_126,NA,Nitrate_red_gam,PF02665.19,8.4e-72,253.8,10.4,9.6e-72,253.6,10.4,1,1,0,0,1,1,1,1,3300002247_1
3300025528.a:Ga0207867_1002513_3,NA,Nitrate_red_gam,PF02665.19,8.4e-72,253.8,18.4,9.5e-72,253.7,18.4,1,1,0,0,1,1,1,1,3300025528_21
3300005043.a:Ga0071100_1001481_6,NA,Nitrate_red_gam,PF02665.19,8.5e-72,253.8,12.1,9.6e-72,253.6,12.1,1,1,0,0,1,1,1,1,3300005043_2
3300011634.a:Ga0121034_100001_818,NA,Nitrate_red_gam,PF02665.19,8.6e-72,253.8,9.3,9.7e-72,253.6,9.3,1,1,0,0,1,1,1,1,3300011634_1
3300011229.a:Ga0122769_101023_5,NA,Nitrate_red_gam,PF02665.19,8.6e-72,253.8,8.5,9.7e-72,253.6,8.5,1,1,0,0,1,1,1,1,3300011229_2
3300024908.a:Ga0208271_100426_10,NA,Nitrate_red_gam,PF02665.19,8.7e-72,253.8,13,1e-71,253.5,13,1,1,0,0,1,1,1,1,3300024908_3
3300024962.a:Ga0208884_100277_14,NA,Nitrate_red_gam,PF02665.19,8.7e-72,253.8,13,1e-71,253.5,13,1,1,0,0,1,1,1,1,3300024962_2
3300010341.a:Ga0074045_10007261_4,NA,Nitrate_red_gam,PF02665.19,9.1e-72,253.7,10.1,1e-71,253.5,10.1,1,1,0,0,1,1,1,1,3300010341_12
3300027323.a:Ga0209426_1000399_31,NA,Nitrate_red_gam,PF02665.19,9.2e-72,253.7,14.3,1e-71,253.5,14.3,1,1,0,0,1,1,1,1,3300027323_1
3300028603.a:Ga0265293_10021675_4,NA,Nitrate_red_gam,PF02665.19,9.2e-72,253.7,12.1,1.1e-71,253.5,12.1,1,1,0,0,1,1,1,1,3300028603_55
3300007525.a:Ga0105482_1000156_21,NA,Nitrate_red_gam,PF02665.19,9.7e-72,253.6,14.5,1.1e-71,253.5,14.5,1,1,0,0,1,1,1,1,3300007525_1
3300008142.a:Ga0114286_1001267_15,NA,Nitrate_red_gam,PF02665.19,9.7e-72,253.6,14.5,1.1e-71,253.5,14.5,1,1,0,0,1,1,1,1,3300008142_5
3300008271.a:Ga0111085_100263_20,NA,Nitrate_red_gam,PF02665.19,9.7e-72,253.6,14.5,1.1e-71,253.5,14.5,1,1,0,0,1,1,1,1,3300008271_4
3300008364.a:Ga0114890_100157_13,NA,Nitrate_red_gam,PF02665.19,9.7e-72,253.6,14.5,1.1e-71,253.5,14.5,1,1,0,0,1,1,1,1,3300008364_2
3300008679.a:Ga0115430_1000203_14,NA,Nitrate_red_gam,PF02665.19,9.7e-72,253.6,14.5,1.1e-71,253.5,14.5,1,1,0,0,1,1,1,1,3300008679_3
3300025493.a:Ga0208610_100361_4,NA,Nitrate_red_gam,PF02665.19,9.8e-72,253.6,10.1,1.1e-71,253.4,10.1,1,1,0,0,1,1,1,1,3300025493_2
3300025497.a:Ga0208609_101326_4,NA,Nitrate_red_gam,PF02665.19,9.8e-72,253.6,10.1,1.1e-71,253.4,10.1,1,1,0,0,1,1,1,1,3300025497_3
2225789004.a:2227136347_12,NA,Nitrate_red_gam,PF02665.19,9.9e-72,253.6,10.9,1.1e-71,253.4,10.9,1,1,0,0,1,1,1,1,2225789004_5
3300012082.a:Ga0153948_1000017_50,NA,Nitrate_red_gam,PF02665.19,1e-71,253.6,10.8,1.1e-71,253.4,10.8,1,1,0,0,1,1,1,1,3300012082_4
3300024956.a:Ga0207975_100045_72,NA,Nitrate_red_gam,PF02665.19,1e-71,253.6,15.3,1.1e-71,253.4,15.3,1,1,0,0,1,1,1,1,3300024956_2
3300012837.a:Ga0160455_101521_4,NA,Nitrate_red_gam,PF02665.19,1e-71,253.5,16.4,1.2e-71,253.3,16.4,1,1,0,0,1,1,1,1,3300012837_8
3300013138.a:Ga0172371_10000074_85,NA,Nitrate_red_gam,PF02665.19,1e-71,253.5,14.1,1.2e-71,253.4,14.1,1,1,0,0,1,1,1,1,3300013138_14
3300027806.a:Ga0209985_10013987_4,NA,Nitrate_red_gam,PF02665.19,1.1e-71,253.5,11.5,1.3e-71,253.3,11.5,1,1,0,0,1,1,1,1,3300027806_30
3300027822.a:Ga0209633_10003797_6,NA,Nitrate_red_gam,PF02665.19,1.1e-71,253.4,12.6,1.2e-71,253.3,12.6,1,1,0,0,1,1,1,1,3300027822_27
3300012104.a:Ga0136567_1000898_5,NA,Nitrate_red_gam,PF02665.19,1.1e-71,253.4,12.9,1.2e-71,253.3,12.9,1,1,0,0,1,1,1,1,3300012104_1
3300011894.a:Ga0122084_100008_102,NA,Nitrate_red_gam,PF02665.19,1.1e-71,253.4,10.9,1.3e-71,253.2,10.9,1,1,0,0,1,1,1,1,3300011894_3
3300026286.a:Ga0209460_1000020_50,NA,Nitrate_red_gam,PF02665.19,1.1e-71,253.4,14.5,1.3e-71,253.2,14.5,1,1,0,0,1,1,1,1,3300026286_8
3300026302.a:Ga0209794_1000104_142,NA,Nitrate_red_gam,PF02665.19,1.1e-71,253.4,14.5,1.3e-71,253.2,14.5,1,1,0,0,1,1,1,1,3300026302_10
3300000158.a:SI54feb11_100mDRAFT_c1000534_10,NA,Nitrate_red_gam,PF02665.19,1.1e-71,253.4,9,1.3e-71,253.2,9,1,1,0,0,1,1,1,1,3300000158_15
3300020352.a:Ga0211505_1000785_4,NA,Nitrate_red_gam,PF02665.19,1.1e-71,253.4,9,1.3e-71,253.2,9,1,1,0,0,1,1,1,1,3300020352_5
3300012259.a:Ga0121723_100017_125,NA,Nitrate_red_gam,PF02665.19,1.2e-71,253.4,10.9,1.3e-71,253.2,10.9,1,1,0,0,1,1,1,1,3300012259_1
3300017560.a:Ga0182747_1001262_6,NA,Nitrate_red_gam,PF02665.19,1.2e-71,253.3,10.7,1.3e-71,253.2,10.7,1,1,0,0,1,1,1,1,3300017560_7
3300027933.a:Ga0208549_100436_12,NA,Nitrate_red_gam,PF02665.19,1.2e-71,253.3,12.8,1.4e-71,253.1,12.8,1,1,0,0,1,1,1,1,3300027933_6
3300000187.a:SI53jan11_100mDRAFT_c1000098_20,NA,Nitrate_red_gam,PF02665.19,1.2e-71,253.3,9.1,1.4e-71,253.1,9.1,1,1,0,0,1,1,1,1,3300000187_14
3300025528.a:Ga0207867_1001536_12,NA,Nitrate_red_gam,PF02665.19,1.3e-71,253.3,13.8,1.4e-71,253.1,13.8,1,1,0,0,1,1,1,1,3300025528_16
3300026284.a:Ga0209792_1000358_15,NA,Nitrate_red_gam,PF02665.19,1.3e-71,253.2,13.2,1.5e-71,253,13.2,1,1,0,0,1,1,1,1,3300026284_13
3300026289.a:Ga0209369_1000162_46,NA,Nitrate_red_gam,PF02665.19,1.3e-71,253.2,13.2,1.5e-71,253,13.2,1,1,0,0,1,1,1,1,3300026289_12
3300026299.a:Ga0209570_1000079_235,NA,Nitrate_red_gam,PF02665.19,1.3e-71,253.2,13.2,1.5e-71,253,13.2,1,1,0,0,1,1,1,1,3300026299_13
3300026302.a:Ga0209794_1000423_46,NA,Nitrate_red_gam,PF02665.19,1.3e-71,253.2,13.2,1.5e-71,253,13.2,1,1,0,0,1,1,1,1,3300026302_17
3300025731.a:Ga0209396_1010952_3,NA,Nitrate_red_gam,PF02665.19,1.3e-71,253.2,15.1,1.5e-71,253,15.1,1,1,0,0,1,1,1,1,3300025731_32
3300025851.a:Ga0209395_1032015_2,NA,Nitrate_red_gam,PF02665.19,1.3e-71,253.2,15.1,1.5e-71,253,15.1,1,1,0,0,1,1,1,1,3300025851_32
3300027828.a:Ga0209692_10000701_8,NA,Nitrate_red_gam,PF02665.19,1.3e-71,253.2,12.8,1.5e-71,253,12.8,1,1,0,0,1,1,1,1,3300027828_26
3300027980.a:Ga0209475_10002263_8,NA,Nitrate_red_gam,PF02665.19,1.3e-71,253.2,12.8,1.5e-71,253,12.8,1,1,0,0,1,1,1,1,3300027980_18
3300024263.a:Ga0209978_10000005_26,NA,Nitrate_red_gam,PF02665.19,1.3e-71,253.2,15.3,1.5e-71,253,15.3,1,1,0,0,1,1,1,1,3300024263_7
3300024265.a:Ga0209976_10000101_26,NA,Nitrate_red_gam,PF02665.19,1.3e-71,253.2,15.3,1.5e-71,253,15.3,1,1,0,0,1,1,1,1,3300024265_5
3300024353.a:Ga0209979_1000013_256,NA,Nitrate_red_gam,PF02665.19,1.3e-71,253.2,15.3,1.5e-71,253,15.3,1,1,0,0,1,1,1,1,3300024353_9
3300025027.a:Ga0207885_100032_44,NA,Nitrate_red_gam,PF02665.19,1.3e-71,253.2,15.3,1.5e-71,253,15.3,1,1,0,0,1,1,1,1,3300025027_3
3300014530.a:Ga0169724_100665_19,NA,Nitrate_red_gam,PF02665.19,1.4e-71,253.1,10.2,1.6e-71,252.9,10.2,1,1,0,0,1,1,1,1,3300014530_2
3300027111.a:Ga0209281_1000040_236,NA,Nitrate_red_gam,PF02665.19,1.5e-71,253,14.3,1.7e-71,252.9,14.3,1,1,0,0,1,1,1,1,3300027111_7
3300012001.a:Ga0120167_1000007_58,NA,Nitrate_red_gam,PF02665.19,1.5e-71,253,13.6,1.7e-71,252.8,13.6,1,1,0,0,1,1,1,1,3300012001_4
3300011953.a:Ga0120957_100517_11,NA,Nitrate_red_gam,PF02665.19,1.6e-71,253,12.7,1.8e-71,252.8,12.7,1,1,0,0,1,1,1,1,3300011953_4
3300013833.a:Ga0119880_1000232_5,NA,Nitrate_red_gam,PF02665.19,1.6e-71,253,12.5,1.8e-71,252.8,12.5,1,1,0,0,1,1,1,1,3300013833_9
3300014623.a:Ga0121352_10003_254,NA,Nitrate_red_gam,PF02665.19,1.6e-71,252.9,11.8,1.8e-71,252.8,11.8,1,1,0,0,1,1,1,1,3300014623_1
3300018790.a:Ga0187842_1002571_4,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.9,15.5,1.8e-71,252.7,15.5,1,1,0,0,1,1,1,1,3300018790_6
3300018815.a:Ga0187845_1005420_3,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.9,15.5,1.8e-71,252.7,15.5,1,1,0,0,1,1,1,1,3300018815_6
3300018868.a:Ga0187844_10001035_14,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.9,15.5,1.8e-71,252.7,15.5,1,1,0,0,1,1,1,1,3300018868_7
3300020333.a:Ga0211661_1001416_6,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.9,8.8,1.9e-71,252.7,8.8,1,1,0,0,1,1,1,1,3300020333_14
3300025394.a:Ga0209825_1000441_5,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.8,11,1.9e-71,252.7,11,1,1,0,0,1,1,1,1,3300025394_7
3300025639.a:Ga0209495_1000668_12,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.8,11,1.9e-71,252.7,11,1,1,0,0,1,1,1,1,3300025639_15
3300011525.a:Ga0121667_100070_11,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.8,12,1.9e-71,252.7,12,1,1,0,0,1,1,1,1,3300011525_1
3300011594.a:Ga0121728_100001_338,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.8,12,1.9e-71,252.7,12,1,1,0,0,1,1,1,1,3300011594_1
3300011757.a:Ga0122189_100004_208,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.8,12,1.9e-71,252.7,12,1,1,0,0,1,1,1,1,3300011757_1
3300014008.a:Ga0121326_100225_4,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.8,12,1.9e-71,252.7,12,1,1,0,0,1,1,1,1,3300014008_2
3300014629.a:Ga0121332_10010_25,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.8,12,1.9e-71,252.7,12,1,1,0,0,1,1,1,1,3300014629_2
3300029077.a:Ga0169232_10991_4,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.8,12,1.9e-71,252.7,12,1,1,0,0,1,1,1,1,3300029077_3
3300025722.a:Ga0209660_1008506_4,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.8,12.6,1.9e-71,252.6,12.6,1,1,0,0,1,1,1,1,3300025722_13
3300006292.a:Ga0099622_100016_6,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.8,5.6,1.9e-71,252.7,5.6,1,1,0,0,1,1,1,1,3300006292_22
3300008281.a:Ga0113996_1001221_8,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.8,5.6,1.9e-71,252.7,5.6,1,1,0,0,1,1,1,1,3300008281_25
3300008346.a:Ga0115410_102359_2,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.8,5.6,1.9e-71,252.7,5.6,1,1,0,0,1,1,1,1,3300008346_15
3300008634.a:Ga0111369_1000077_96,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.8,5.6,1.9e-71,252.7,5.6,1,1,0,0,1,1,1,1,3300008634_25
3300008746.a:Ga0114084_1000116_74,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.8,5.6,1.9e-71,252.7,5.6,1,1,0,0,1,1,1,1,3300008746_18
3300012281.a:Ga0122197_100992_7,NA,Nitrate_red_gam,PF02665.19,1.7e-71,252.8,11.6,2e-71,252.6,11.6,1,1,0,0,1,1,1,1,3300012281_4
3300000366.a:SS_3KL_010_SOILDRAFT_10000498_16,NA,Nitrate_red_gam,PF02665.19,1.8e-71,252.8,16,2e-71,252.6,16,1,1,0,0,1,1,1,1,3300000366_15
3300000367.a:SS_2KS_010_SOILDRAFT_10000513_15,NA,Nitrate_red_gam,PF02665.19,1.8e-71,252.8,16,2e-71,252.6,16,1,1,0,0,1,1,1,1,3300000367_15
3300020373.a:Ga0211660_10022821_2,NA,Nitrate_red_gam,PF02665.19,1.8e-71,252.8,11.2,2e-71,252.6,11.2,1,1,0,0,1,1,1,1,3300020373_61
3300011734.a:Ga0122869_100002_29,NA,Nitrate_red_gam,PF02665.19,1.8e-71,252.7,12.6,2.1e-71,252.6,12.6,1,1,0,0,1,1,1,1,3300011734_1
3300012830.a:Ga0160503_100003_334,NA,Nitrate_red_gam,PF02665.19,1.8e-71,252.7,12.6,2.1e-71,252.6,12.6,1,1,0,0,1,1,1,1,3300012830_4
3300012859.a:Ga0160482_100010_334,NA,Nitrate_red_gam,PF02665.19,1.8e-71,252.7,12.6,2.1e-71,252.6,12.6,1,1,0,0,1,1,1,1,3300012859_4
3300021444.a:Ga0213878_10001807_3,NA,Nitrate_red_gam,PF02665.19,1.9e-71,252.7,12.5,2.1e-71,252.5,12.5,1,1,0,0,1,1,1,1,3300021444_7
3300011653.a:Ga0120819_100021_6,NA,Nitrate_red_gam,PF02665.19,1.9e-71,252.7,11.8,2.1e-71,252.5,11.8,1,1,0,0,1,1,1,1,3300011653_2
3300027766.a:Ga0209796_10000013_159,NA,Nitrate_red_gam,PF02665.19,1.9e-71,252.7,11.8,2.1e-71,252.5,11.8,1,1,0,0,1,1,1,1,3300027766_6
3300028998.a:Ga0169656_101061_3,NA,Nitrate_red_gam,PF02665.19,1.9e-71,252.7,11.8,2.1e-71,252.5,11.8,1,1,0,0,1,1,1,1,3300028998_2
3300029616.a:Ga0245133_100004_210,NA,Nitrate_red_gam,PF02665.19,1.9e-71,252.7,11.8,2.1e-71,252.5,11.8,1,1,0,0,1,1,1,1,3300029616_6
3300011790.a:Ga0121052_100358_9,NA,Nitrate_red_gam,PF02665.19,1.9e-71,252.7,11.7,2.1e-71,252.5,11.7,1,1,0,0,1,1,1,1,3300011790_1
3300011845.a:Ga0121546_100074_7,NA,Nitrate_red_gam,PF02665.19,1.9e-71,252.7,11.7,2.1e-71,252.5,11.7,1,1,0,0,1,1,1,1,3300011845_1
3300011848.a:Ga0120833_100610_4,NA,Nitrate_red_gam,PF02665.19,1.9e-71,252.7,11.7,2.1e-71,252.5,11.7,1,1,0,0,1,1,1,1,3300011848_1
3300012191.a:Ga0121042_10032_105,NA,Nitrate_red_gam,PF02665.19,1.9e-71,252.7,11.7,2.1e-71,252.5,11.7,1,1,0,0,1,1,1,1,3300012191_1
3300025738.a:Ga0209292_1035087_3,NA,Nitrate_red_gam,PF02665.19,1.9e-71,252.7,15.5,2.1e-71,252.5,15.5,1,1,0,0,1,1,1,1,3300025738_32
3300025851.a:Ga0209395_1003955_2,NA,Nitrate_red_gam,PF02665.19,1.9e-71,252.7,15.5,2.1e-71,252.5,15.5,1,1,0,0,1,1,1,1,3300025851_34
3300012135.a:Ga0153982_1000070_9,NA,Nitrate_red_gam,PF02665.19,1.9e-71,252.6,9.7,2.2e-71,252.5,9.7,1,1,0,0,1,1,1,1,3300012135_2
3300020338.a:Ga0211571_1009649_1,NA,Nitrate_red_gam,PF02665.19,2e-71,252.6,10.4,2.3e-71,252.4,10.4,1,1,0,0,1,1,1,1,3300020338_21
3300028985.a:Ga0169615_11320_2,NA,Nitrate_red_gam,PF02665.19,2.1e-71,252.6,11.1,2.3e-71,252.4,11.1,1,1,0,0,1,1,1,1,3300028985_3
3300029186.a:Ga0167509_100451_30,NA,Nitrate_red_gam,PF02665.19,2.1e-71,252.6,11.1,2.3e-71,252.4,11.1,1,1,0,0,1,1,1,1,3300029186_3
3300013502.a:Ga0119901_1001039_10,NA,Nitrate_red_gam,PF02665.19,2.1e-71,252.5,12.6,2.4e-71,252.3,12.6,1,1,0,0,1,1,1,1,3300013502_13
3300020144.a:Ga0206106_100447_16,NA,Nitrate_red_gam,PF02665.19,2.2e-71,252.5,18.3,2.4e-71,252.3,18.3,1,1,0,0,1,1,1,1,3300020144_2
3300024046.a:Ga0222429_100438_8,NA,Nitrate_red_gam,PF02665.19,2.2e-71,252.5,18.3,2.4e-71,252.3,18.3,1,1,0,0,1,1,1,1,3300024046_3
3300014961.a:Ga0134526_1000030_62,NA,Nitrate_red_gam,PF02665.19,2.2e-71,252.5,12.4,2.5e-71,252.3,12.4,1,1,0,0,1,1,1,1,3300014961_6
3300027797.a:Ga0209107_10000146_3,NA,Nitrate_red_gam,PF02665.19,2.2e-71,252.5,11.8,2.5e-71,252.3,11.8,1,1,0,0,1,1,1,1,3300027797_6
3300020177.a:Ga0181596_10004710_5,NA,Nitrate_red_gam,PF02665.19,2.2e-71,252.4,13.8,2.5e-71,252.3,13.8,1,1,0,0,1,1,1,1,3300020177_21
3300011796.a:Ga0121154_100015_110,NA,Nitrate_red_gam,PF02665.19,2.3e-71,252.4,11.6,2.6e-71,252.3,11.6,1,1,0,0,1,1,1,1,3300011796_2
